run_id,scenario,controller,n_agents,seed,packet_loss,latency_ms,comm_radius_m,k_neighbors,update_rate_hz,obstacle_update_rate_hz,local_safety_dropout,local_safety_latency_ms,local_safety_update_rate_hz,local_safety_position_noise_std_m,local_safety_velocity_noise_std_mps,horizon_s,dt_s,min_inter_agent_distance_m,min_obstacle_contact_boundary_margin_m,cumulative_collision_pairs,collision_rate_per_pair_step,cumulative_safety_violation_pairs,safety_violation_rate_per_pair_step,cumulative_obstacle_contacts,obstacle_contact_rate_per_agent_step,final_reached_fraction,mission_success,completion_time_s,final_mean_goal_distance_m,energy_proxy_accel2_s_per_agent,mean_messages_per_agent_per_update,runtime_s,runtime_ms_per_agent_step,scenario_description,pairwise_projection_calls,pairwise_projection_pair_adjustments,pairwise_projection_agent_adjustments,pairwise_projection_total_displacement_m,pairwise_projection_max_displacement_m,pairwise_projection_velocity_corrections,pairwise_projection_agent_adjustment_rate_per_agent_step,obstacle_projection_calls,obstacle_projection_agent_adjustments,obstacle_projection_total_displacement_m,obstacle_projection_max_displacement_m,obstacle_projection_velocity_corrections,obstacle_projection_agent_adjustment_rate_per_agent_step,projection_agent_adjustments,projection_agent_adjustment_rate_per_agent_step,projection_total_displacement_m,projection_mean_displacement_m_per_adjustment,projection_max_displacement_m,pre_projection_state_checks,pre_projection_collision_pairs,pre_projection_collision_rate_per_pair_step,pre_projection_obstacle_contacts,pre_projection_obstacle_contact_rate_per_agent_step,pre_projection_pairwise_violation_pairs,pre_projection_pairwise_violation_rate_per_pair_step,pre_projection_pairwise_violation_agent_steps,pre_projection_pairwise_violation_agent_rate_per_agent_step,pre_projection_pairwise_mean_penetration_m,pre_projection_pairwise_p95_penetration_m,pre_projection_pairwise_p99_penetration_m,pre_projection_pairwise_max_penetration_m,pre_projection_obstacle_violation_agent_steps,pre_projection_obstacle_violation_rate_per_agent_step,pre_projection_obstacle_mean_penetration_m,pre_projection_obstacle_p95_penetration_m,pre_projection_obstacle_p99_penetration_m,pre_projection_obstacle_max_penetration_m,pre_projection_obstacle_min_clearance_margin_m,T90_s,T95_s,T99_s,safety_success
crossing_traffic__proposed__N200__pl10__lat050__seed1,crossing_traffic,proposed,200,1,0.1,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3822100240011244,0.3740839615889358,0,0.0,13,2.720809378002047e-07,0,0.0,1.0,True,55.95,0.1212008690079589,19.12426287929631,10.753471933471934,46.3823496568948,0.0965896494312678,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0140839615889358,56.0,57.41666666666666,64.0,True
crossing_traffic__proposed__N200__pl10__lat050__seed2,crossing_traffic,proposed,200,2,0.1,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3252266637149934,0.3614389920164443,0,0.0,35,7.325256017697818e-07,0,0.0,1.0,True,56.05,0.1213405488342281,19.257256376426906,10.779864864864864,46.26111618988216,0.0963371849018787,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0014389920164443,56.1,57.25,60.5,True
crossing_traffic__proposed__N200__pl10__lat050__seed3,crossing_traffic,proposed,200,3,0.1,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3304316883944923,0.3745338097686949,0,0.0,23,4.813739668772852e-07,0,0.0,1.0,True,55.85,0.1195683409722054,18.93313050977337,10.787297297297297,45.399025556165725,0.0945419107791872,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0145338097686948,55.875,57.0,60.5,True
crossing_traffic__proposed__N200__pl10__lat050__seed4,crossing_traffic,proposed,200,4,0.1,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3656266108907123,0.3704482238077152,0,0.0,16,3.3486884652332885e-07,0,0.0,1.0,True,55.6,0.1213140883031087,18.62130789049744,10.782401247401248,46.22292135795578,0.0962576454767925,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0104482238077152,55.642857142857146,57.16666666666666,59.0,True
crossing_traffic__proposed__N200__pl10__lat100__seed0,crossing_traffic,proposed,200,0,0.1,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3552111133422459,0.3672203163875244,0,0.0,21,4.395153610618691e-07,0,0.0,1.0,True,55.650000000000006,0.1216601715179306,18.99883603871352,10.76891891891892,45.48407339816913,0.0947190199878574,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0072203163875244,55.833333333333336,57.25,61.0,True
crossing_traffic__proposed__N200__pl10__lat100__seed1,crossing_traffic,proposed,200,1,0.1,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3859410421528322,0.3674106090705372,0,0.0,6,1.255758174462483e-07,0,0.0,1.0,True,56.3,0.1216852017294201,18.940434361925927,10.775280665280665,45.308226097840816,0.094352824027157,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0074106090705372,56.5,57.75,61.5,True
crossing_traffic__proposed__N200__pl10__lat100__seed2,crossing_traffic,proposed,200,2,0.1,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.338872854032054,0.3712053415255482,0,0.0,37,7.74384207585198e-07,0,0.0,1.0,True,56.05,0.1198261186640752,18.830758657248463,10.770810810810811,45.29598409868777,0.0943273304845642,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0112053415255481,56.07142857142857,56.9,60.0,True
crossing_traffic__proposed__N200__pl10__lat100__seed3,crossing_traffic,proposed,200,3,0.1,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3510666589364411,0.3761201637847872,0,0.0,25,5.232325726927013e-07,0,0.0,1.0,True,55.650000000000006,0.1203004405942861,18.92274428453956,10.788284823284824,45.658494617789984,0.0950822461844856,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0161201637847872,55.6875,56.5,60.5,True
crossing_traffic__proposed__N200__pl10__lat100__seed4,crossing_traffic,proposed,200,4,0.1,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3645015452544808,0.3664575949327898,0,0.0,20,4.18586058154161e-07,0,0.0,1.0,True,55.900000000000006,0.1199684363111301,18.49930292887767,10.800883575883576,46.08106409804896,0.0959622326073489,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0064575949327898,55.888888888888886,57.25,59.0,True
crossing_traffic__proposed__N200__pl10__lat200__seed0,crossing_traffic,proposed,200,0,0.1,200.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3789241162103631,0.3700436545076405,0,0.0,10,2.092930290770805e-07,0,0.0,1.0,True,55.650000000000006,0.1197321115229946,19.06781985668143,10.79387733887734,45.87408811505884,0.0955312122346081,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0100436545076405,55.66666666666666,57.16666666666666,59.75,True
crossing_traffic__proposed__N200__pl10__lat200__seed1,crossing_traffic,proposed,200,1,0.1,200.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3894795904144045,0.3748329294374931,0,0.0,2,4.1858605815416113e-08,0,0.0,1.0,True,55.95,0.1207711162710674,18.865713822397023,10.787723492723492,46.39031590567902,0.0966062388706351,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0148329294374931,55.875,57.16666666666666,59.75,True
crossing_traffic__proposed__N200__pl10__lat200__seed2,crossing_traffic,proposed,200,2,0.1,200.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3457005324708113,0.3637766814907025,0,0.0,30,6.278790872312416e-07,0,0.0,1.0,True,56.0,0.1218181918055396,19.055607443356138,10.77821205821206,46.228644266258925,0.0962695632366908,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0037766814907025,56.0,57.6,60.66666666666666,True
crossing_traffic__proposed__N200__pl10__lat200__seed3,crossing_traffic,proposed,200,3,0.1,200.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3887546065056949,0.3731565256569021,0,0.0,5,1.0464651453854029e-07,0,0.0,1.0,True,56.05,0.1202784564539582,19.011638590407603,10.781413721413722,45.13523147394881,0.0939925686671153,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0131565256569021,56.1,57.0,61.75,True
crossing_traffic__proposed__N200__pl10__lat200__seed4,crossing_traffic,proposed,200,4,0.1,200.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3833107433623592,0.37274508951367,0,0.0,8,1.6743442326166445e-07,0,0.0,1.0,True,56.35,0.1210188083426911,19.14096723708769,10.77952182952183,46.35842289868742,0.0965398227794406,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.01274508951367,56.5,58.0,60.5,True
crossing_traffic__proposed__N200__pl20__lat050__seed0,crossing_traffic,proposed,200,0,0.2,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3858190048184263,0.3667982751199296,0,0.0,2,4.1858605815416113e-08,0,0.0,1.0,True,55.55,0.1187190595567762,19.19248608650068,9.60049896049896,45.95770666189492,0.0957053449852039,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0067982751199295,55.625,56.5,59.25,True
crossing_traffic__proposed__N200__pl20__lat050__seed1,crossing_traffic,proposed,200,1,0.2,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3419434609626022,0.3732590363729205,0,0.0,21,4.395153610618691e-07,0,0.0,1.0,True,55.85,0.118634402662325,18.945680284231248,9.567900207900207,54.8685257062316,0.1142618194632061,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0132590363729205,55.7,57.333333333333336,61.5,True
crossing_traffic__proposed__N200__pl20__lat050__seed2,crossing_traffic,proposed,200,2,0.2,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3060543639886216,0.3739624483561449,0,0.0,43,8.999600250314463e-07,0,0.0,1.0,True,56.3,0.1190011608314458,19.36757152697581,9.586642411642412,45.43906385125592,0.0946252891529694,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0139624483561449,56.41666666666666,57.333333333333336,60.5,True
crossing_traffic__proposed__N200__pl20__lat050__seed3,crossing_traffic,proposed,200,3,0.2,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3373957739951136,0.3666142819665164,0,0.0,47,9.836772366622786e-07,0,0.0,1.0,True,55.650000000000006,0.1191982153384073,19.019547690798145,9.577629937629938,46.02343466319144,0.0958422212894448,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0066142819665164,55.71428571428572,57.16666666666666,62.5,True
crossing_traffic__proposed__N200__pl20__lat050__seed4,crossing_traffic,proposed,200,4,0.2,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3407003414876727,0.370064555235173,0,0.0,22,4.604446639695772e-07,0,0.0,1.0,True,55.55,0.1191287701640546,18.72917313301333,9.585155925155926,46.07834661798552,0.0959565735484912,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.010064555235173,55.642857142857146,56.66666666666666,59.5,True
crossing_traffic__proposed__N200__pl40__lat050__seed0,crossing_traffic,proposed,200,0,0.4,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3131169649959278,0.3679740537406853,0,0.0,60,1.2557581744624832e-06,0,0.0,1.0,True,55.6,0.1150512765022044,18.99116509940495,7.206621621621622,54.649285196792334,0.1138052586355525,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0079740537406853,55.57142857142857,56.5,60.0,True
crossing_traffic__proposed__N200__pl40__lat050__seed1,crossing_traffic,proposed,200,1,0.4,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3659445717694279,0.3670924116542088,0,0.0,29,6.069497843235336e-07,0,0.0,1.0,True,55.45,0.1170174514770094,19.166821127165708,7.186600831600831,44.86198490392417,0.0934235420739778,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0070924116542088,55.5,57.0,61.5,True
crossing_traffic__proposed__N200__pl40__lat050__seed2,crossing_traffic,proposed,200,2,0.4,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3089029877438334,0.3726236304162201,0,0.0,56,1.172040962831651e-06,0,0.0,1.0,True,55.55,0.1171238387177431,18.83233435109053,7.188773388773389,46.52262335084379,0.0968817645790166,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0126236304162201,55.625,56.7,58.5,True
crossing_traffic__proposed__N200__pl40__lat050__seed3,crossing_traffic,proposed,200,3,0.4,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.354263394779749,0.3648076875169482,0,0.0,44,9.208893279391544e-07,0,0.0,1.0,True,55.8,0.1174201392118113,19.40859281857549,7.197629937629937,45.03414180595428,0.0937820529070268,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0048076875169482,55.66666666666666,57.16666666666666,61.0,True
crossing_traffic__proposed__N200__pl40__lat050__seed4,crossing_traffic,proposed,200,4,0.4,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.2824156825111234,0.3684791558636221,0,0.0,50,1.0464651453854029e-06,0,0.0,1.0,True,56.400000000000006,0.1170663659733901,19.08438026652296,7.183274428274428,44.83341390499845,0.093364043950434,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0084791558636221,56.5,57.75,60.0,True
crossing_traffic__proposed__N500__pl00__lat000__seed0,crossing_traffic,proposed,500,0,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.2874026424786245,0.3436873700908501,0,0.0,948,3.1650139095350217e-06,0,0.0,1.0,True,63.35,0.1531520307460215,35.19376804004838,11.994274428274428,124.6692089526914,0.103847737569922,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,122,0.0001016666666666,0.0107207652627066,0.0163092876165676,0.0163123572803387,0.0163126299091498,-0.0163126299091498,63.5,66.25,70.5,True
crossing_traffic__proposed__N500__pl00__lat000__seed1,crossing_traffic,proposed,500,1,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.2921589322316362,0.3467383793531781,0,0.0,966,3.2251091103489776e-06,0,0.0,1.0,True,63.900000000000006,0.1536950269317125,35.07052799963794,11.997010395010395,124.55956002511084,0.1037564015202922,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,93,7.75e-05,0.0072429893056183,0.0131678130464886,0.0132572358111867,0.0132616206468219,-0.0132616206468219,63.9,66.92857142857143,73.5,True
crossing_traffic__proposed__N500__pl00__lat000__seed2,crossing_traffic,proposed,500,2,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.2987938879519574,0.3402940284323795,0,0.0,845,2.821135815988495e-06,0,0.0,1.0,True,63.400000000000006,0.1540733639653669,35.371721571246866,11.993546777546776,124.92031654715538,0.1040569067448191,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,54,4.5e-05,0.0108407908876517,0.019559908385394,0.019674867087851,0.0197059715676204,-0.0197059715676204,63.333333333333336,65.5,71.0,True
crossing_traffic__proposed__N500__pl00__lat000__seed3,crossing_traffic,proposed,500,3,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.2954449021977994,0.3462542689222959,0,0.0,908,3.0314690188373414e-06,0,0.0,1.0,True,64.25,0.1530500652796592,35.208437464421095,11.988482328482329,121.64467033697292,0.1013283384731136,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,152,0.0001266666666666,0.0065821075036822,0.0137048617033114,0.0137427567970484,0.013745731077704,-0.013745731077704,64.25,66.9,73.75,True
crossing_traffic__proposed__N500__pl00__lat000__seed4,crossing_traffic,proposed,500,4,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.2954570161371716,0.3364170331851722,0,0.0,1008,3.3653312455815423e-06,0,0.0,1.0,True,64.25,0.1526416535260812,35.72798878051904,11.996108108108109,125.7765065212734,0.1047701012255505,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,49,4.083333333333333e-05,0.0158613399769349,0.0235707172671848,0.023580330444173,0.0235829668148277,-0.0235829668148277,64.22222222222223,67.28571428571429,74.0,True
merge_split__proposed__N50__pl00__lat000__seed0,merge_split,proposed,50,0,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.442338494178002,0.2253178136826082,0,0.0,0,0.0,0,0.0,1.0,True,56.95,0.0511691631239425,7.909616274001959,11.0810395010395,8.50179375289008,0.0708187734518124,Three groups cross through a shared central gate before splitting toward three exits.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,289,0.0024083333333333,0.0718660719022937,0.1309426611700099,0.1338434088660618,0.1346821863173917,-0.1346821863173917,56.875,57.375,57.875,True
merge_split__proposed__N50__pl00__lat000__seed1,merge_split,proposed,50,1,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4333266983025148,0.2284190124684059,0,0.0,0,0.0,0,0.0,1.0,True,56.650000000000006,0.0511521420164634,8.297311935805471,11.023783783783784,8.079936202149838,0.0673047580354005,Three groups cross through a shared central gate before splitting toward three exits.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,300,0.0025,0.0695168608050642,0.1307005012532781,0.1314101315614119,0.131580987531594,-0.131580987531594,56.8,57.125,58.75,True
merge_split__proposed__N50__pl00__lat000__seed2,merge_split,proposed,50,2,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4405998575357022,0.2290864620899274,0,0.0,0,0.0,0,0.0,1.0,True,56.75,0.0512017919241636,7.702408148995865,11.02906444906445,8.290826465003192,0.069061444939635,Three groups cross through a shared central gate before splitting toward three exits.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,281,0.0023416666666666,0.0676300087536555,0.1301870397679381,0.1307503820624919,0.1309135379100725,-0.1309135379100725,56.833333333333336,57.125,58.75,True
merge_split__proposed__N50__pl00__lat000__seed3,merge_split,proposed,50,3,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4371365355807129,0.2291381377230369,0,0.0,0,0.0,0,0.0,1.0,True,56.8,0.051178487828353,8.005247662214629,11.044573804573805,8.1262830728665,0.0676908210984298,Three groups cross through a shared central gate before splitting toward three exits.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,323,0.0026916666666666,0.0641949398482254,0.129816185393404,0.1306856129276517,0.130861862276963,-0.130861862276963,56.91666666666666,57.25,58.75,True
merge_split__proposed__N50__pl00__lat000__seed4,merge_split,proposed,50,4,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4340234969230688,0.2291128676666826,0,0.0,0,0.0,0,0.0,1.0,True,56.650000000000006,0.0511002110325834,7.943405005111089,11.013513513513514,8.473830489907414,0.070585843314514,Three groups cross through a shared central gate before splitting toward three exits.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,279,0.002325,0.061151410350055,0.1301197902264337,0.1307182774969288,0.1308871323333174,-0.1308871323333174,56.875,57.25,58.75,True
merge_split__proposed__N100__pl00__lat000__seed0,merge_split,proposed,100,0,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.2962326901711966,0.26691790036783,0,0.0,38,3.197320981577541e-06,0,0.0,1.0,True,57.55,0.0399979175062292,9.850476594786784,11.98126819126819,18.674351177643985,0.0777773893279632,Three groups cross through a shared central gate before splitting toward three exits.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,405,0.0016875,0.0407995706145183,0.0776899039269506,0.0900657105563163,0.0930820996321699,-0.0930820996321699,57.7,58.333333333333336,58.875,True
