run_id,scenario,controller,n_agents,seed,packet_loss,latency_ms,comm_radius_m,k_neighbors,update_rate_hz,obstacle_update_rate_hz,local_safety_dropout,local_safety_latency_ms,local_safety_update_rate_hz,local_safety_position_noise_std_m,local_safety_velocity_noise_std_mps,horizon_s,dt_s,min_inter_agent_distance_m,min_obstacle_contact_boundary_margin_m,cumulative_collision_pairs,collision_rate_per_pair_step,cumulative_safety_violation_pairs,safety_violation_rate_per_pair_step,cumulative_obstacle_contacts,obstacle_contact_rate_per_agent_step,final_reached_fraction,mission_success,completion_time_s,final_mean_goal_distance_m,energy_proxy_accel2_s_per_agent,mean_messages_per_agent_per_update,runtime_s,runtime_ms_per_agent_step,scenario_description,pairwise_projection_calls,pairwise_projection_pair_adjustments,pairwise_projection_agent_adjustments,pairwise_projection_total_displacement_m,pairwise_projection_max_displacement_m,pairwise_projection_velocity_corrections,pairwise_projection_agent_adjustment_rate_per_agent_step,obstacle_projection_calls,obstacle_projection_agent_adjustments,obstacle_projection_total_displacement_m,obstacle_projection_max_displacement_m,obstacle_projection_velocity_corrections,obstacle_projection_agent_adjustment_rate_per_agent_step,projection_agent_adjustments,projection_agent_adjustment_rate_per_agent_step,projection_total_displacement_m,projection_mean_displacement_m_per_adjustment,projection_max_displacement_m,pre_projection_state_checks,pre_projection_collision_pairs,pre_projection_collision_rate_per_pair_step,pre_projection_obstacle_contacts,pre_projection_obstacle_contact_rate_per_agent_step,pre_projection_pairwise_violation_pairs,pre_projection_pairwise_violation_rate_per_pair_step,pre_projection_pairwise_violation_agent_steps,pre_projection_pairwise_violation_agent_rate_per_agent_step,pre_projection_pairwise_mean_penetration_m,pre_projection_pairwise_p95_penetration_m,pre_projection_pairwise_p99_penetration_m,pre_projection_pairwise_max_penetration_m,pre_projection_obstacle_violation_agent_steps,pre_projection_obstacle_violation_rate_per_agent_step,pre_projection_obstacle_mean_penetration_m,pre_projection_obstacle_p95_penetration_m,pre_projection_obstacle_p99_penetration_m,pre_projection_obstacle_max_penetration_m,pre_projection_obstacle_min_clearance_margin_m
corridor_obstacles__proposed__N1000__pl20__lat100__seed1,corridor_obstacles,proposed,1000,1,0.2,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.1700057278467047,0.28789770420855076,0,0.0,10765,8.976073116014808e-06,0,0.0,0.993,True,87.05000000000001,0.33513808948992896,109.613971889748,9.587049896049896,681.8563727810979,0.2839884934531853,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1589,0.0006620833333333333,0.022211530583093855,0.06552268719028873,0.07180097419758341,0.07210229579144922,-0.07210229579144922
corridor_obstacles__proposed__N1000__pl20__lat100__seed2,corridor_obstacles,proposed,1000,2,0.2,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.17650346812222256,0.2651331687802747,0,0.0,11007,9.177857574359031e-06,0,0.0,0.995,True,86.85000000000001,0.33050780469410057,109.8340640116513,9.589588357588358,685.8424406149425,0.28564866331317884,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,784,0.0003266666666666667,0.03169641300461451,0.08875368077808682,0.09459887593214594,0.09486683121972539,-0.09486683121972539
corridor_obstacles__proposed__N1000__pl20__lat100__seed3,corridor_obstacles,proposed,1000,3,0.2,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.16224894912191357,0.26746739741897374,0,0.0,10658,8.886854367903931e-06,0,0.0,0.996,True,87.65,0.3347339806572974,110.71873933336357,9.58652182952183,688.9437097748742,0.2869403206059451,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1374,0.0005725,0.0333861213510333,0.08268903929780426,0.09199717799107923,0.09253260258102625,-0.09253260258102625
corridor_obstacles__proposed__N1000__pl20__lat100__seed4,corridor_obstacles,proposed,1000,4,0.2,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.17496078984500943,0.31433821672108997,0,0.0,12300,1.0255986932371772e-05,0,0.0,0.997,True,88.45,0.3312726220921846,110.93752558684335,9.585126819126819,685.478842641227,0.28549722725582133,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1324,0.0005516666666666667,0.01815029448936061,0.040793268844904605,0.044382292106709034,0.04566178327891013,-0.04566178327891013
crossing_traffic__proposed__N50__pl00__lat000__seed0,crossing_traffic,proposed,50,0,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.43345652093481185,0.2662012898516328,0,0.0,0,0.0,0,0.0,1.0,True,52.45,0.043414618109633984,11.199400671391606,11.063991683991684,6.257172692101449,0.05212138852229445,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,183,0.001525,0.045665051979480425,0.09375704111725805,0.09379396823780306,0.09379871014836716,-0.09379871014836716
crossing_traffic__proposed__N50__pl00__lat000__seed1,crossing_traffic,proposed,50,1,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4429621863884958,0.26737699465800313,0,0.0,0,0.0,0,0.0,1.0,True,52.0,0.0433176712493566,10.869558546823146,11.081871101871101,6.12922112736851,0.051055569574081715,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,124,0.0010333333333333334,0.07231586029345216,0.0926199491972853,0.09262260715235542,0.09262300534199686,-0.09262300534199686
crossing_traffic__proposed__N50__pl00__lat000__seed2,crossing_traffic,proposed,50,2,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3869623624761322,0.2457608507596376,0,0.0,5,1.6999719504628175e-06,0,0.0,1.0,True,52.7,0.04333766646963956,11.188439401051442,11.084282744282744,6.428105377126485,0.05354523429509775,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,144,0.0012,0.06983691786602475,0.11359746600169165,0.11403067713981013,0.11423914924036238,-0.11423914924036238
crossing_traffic__proposed__N50__pl00__lat000__seed3,crossing_traffic,proposed,50,3,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3161780372198133,0.2439547755866709,0,0.0,10,3.399943900925635e-06,0,0.0,1.0,True,52.2,0.04339746300446059,10.493993047393442,11.115634095634096,6.1335760350339115,0.0510918453563841,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,172,0.0014333333333333333,0.06908766905046938,0.11167975079629594,0.11558150122891117,0.1160452244133291,-0.1160452244133291
crossing_traffic__proposed__N50__pl00__lat000__seed4,crossing_traffic,proposed,50,4,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.44773634645036536,0.24519769034683925,0,0.0,0,0.0,0,0.0,1.0,True,52.150000000000006,0.043342566111276744,10.361515625154341,11.156507276507277,6.147429626900703,0.051207243872558955,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,146,0.0012166666666666667,0.054269938921693364,0.11253926327500555,0.11467376597953578,0.11480230965316074,-0.11480230965316074
crossing_traffic__proposed__N100__pl00__lat000__seed0,crossing_traffic,proposed,100,0,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3301023580752509,0.22342522651046548,0,0.0,21,1.7669405424507465e-06,0,0.0,1.0,True,53.150000000000006,0.03473737733639645,12.461840822349865,11.973866943866945,16.382722433190793,0.06823291309117364,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,161,0.0006708333333333333,0.07995880487040447,0.13657236156157115,0.13657440333279908,0.1365747734895345,-0.1365747734895345
crossing_traffic__proposed__N100__pl00__lat000__seed1,crossing_traffic,proposed,100,1,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.28030254713817676,0.2580487161900258,0,0.0,35,2.9449009040845774e-06,0,0.0,1.0,True,53.050000000000004,0.034755804555679726,12.46344297697957,11.954740124740125,16.406796229071915,0.06833317879663438,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,123,0.0005125,0.06689389658643768,0.09974173943582992,0.10140819152370427,0.1019512838099742,-0.1019512838099742
crossing_traffic__proposed__N100__pl00__lat000__seed2,crossing_traffic,proposed,100,2,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.35877005532629225,0.2474285264274424,0,0.0,14,1.177960361633831e-06,0,0.0,1.0,True,53.7,0.034687315558486385,12.730949706897743,11.95031185031185,16.298304724972695,0.0678813191377455,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,314,0.0013083333333333334,0.06114604402007499,0.11238792640517344,0.11257142332003,0.11257147357255759,-0.11257147357255759
crossing_traffic__proposed__N100__pl00__lat000__seed3,crossing_traffic,proposed,100,3,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3818306780877115,0.23926181962086346,0,0.0,6,5.048401549859276e-07,0,0.0,1.0,True,53.150000000000006,0.03471159104468343,12.66411782231027,11.97024948024948,16.27694187220186,0.0677923443240394,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,189,0.0007875,0.0595922731042715,0.11948799869808517,0.12059774043144161,0.12073818037913653,-0.12073818037913653
crossing_traffic__proposed__N100__pl00__lat000__seed4,crossing_traffic,proposed,100,4,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.33283413015472985,0.25198007098475705,0,0.0,25,2.1035006457746984e-06,0,0.0,1.0,True,53.1,0.034650559022142355,12.561573032091369,11.96962577962578,15.783582035917789,0.06573753451027817,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,241,0.0010041666666666667,0.07632183242720765,0.10797393010596668,0.10801981802806833,0.10801992901524293,-0.10801992901524293
crossing_traffic__proposed__N100__pl00__lat050__seed0,crossing_traffic,proposed,100,0,0.0,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.41027121152176094,0.3768974041669294,0,0.0,0,0.0,0,0.0,1.0,True,53.45,0.03499760266395812,13.875432594498703,11.954573804573805,21.609246110077947,0.09000102503156163,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.01689740416692942
crossing_traffic__proposed__N100__pl00__lat050__seed1,crossing_traffic,proposed,100,1,0.0,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4028959786775615,0.37754562281830795,0,0.0,0,0.0,0,0.0,1.0,True,53.95,0.03501007000142322,14.088475189907074,11.914449064449064,20.88630261225626,0.08699001504479908,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.01754562281830796
crossing_traffic__proposed__N100__pl00__lat050__seed2,crossing_traffic,proposed,100,2,0.0,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.44274385044021336,0.38748388605173856,0,0.0,0,0.0,0,0.0,1.0,True,53.300000000000004,0.03493925586456279,13.769749279206827,11.933305613305613,20.67685109982267,0.08611766388930725,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.02748388605173857
crossing_traffic__proposed__N100__pl00__lat050__seed3,crossing_traffic,proposed,100,3,0.0,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.41604920697403086,0.3831268642417146,0,0.0,0,0.0,0,0.0,1.0,True,54.150000000000006,0.0349682392219356,13.822535167463224,11.926091476091477,20.91547851311043,0.08711153066684893,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.023126864241714618
crossing_traffic__proposed__N100__pl00__lat050__seed4,crossing_traffic,proposed,100,4,0.0,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.45003664172770713,0.38291612643381046,0,0.0,0,0.0,0,0.0,1.0,True,53.300000000000004,0.03490462071577054,13.714331818751116,11.948565488565489,20.60433208104223,0.08581562715969275,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.02291612643381047
crossing_traffic__proposed__N100__pl10__lat000__seed0,crossing_traffic,proposed,100,0,0.1,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.41628320221468074,0.38815138830981744,0,0.0,0,0.0,0,0.0,1.0,True,53.6,0.034910844449349145,13.96640690361048,10.70966735966736,20.367033421061933,0.08482729454836291,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.02815138830981745
crossing_traffic__proposed__N100__pl10__lat000__seed1,crossing_traffic,proposed,100,1,0.1,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.38641264164427175,0.37680328538411045,0,0.0,3,2.524200774929638e-07,0,0.0,1.0,True,54.35,0.03494969391054402,14.306640277280515,10.742619542619543,20.696834487840533,0.08620089332711592,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.016803285384110467
crossing_traffic__proposed__N100__pl10__lat000__seed2,crossing_traffic,proposed,100,2,0.1,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4197642630003256,0.3842305149574735,0,0.0,0,0.0,0,0.0,1.0,True,53.75,0.03487969161139057,14.29689054741546,10.735259875259874,20.638770140707493,0.08595905931156807,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.024230514957473526
crossing_traffic__proposed__N100__pl10__lat000__seed3,crossing_traffic,proposed,100,3,0.1,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4158288881785247,0.387975026352796,0,0.0,0,0.0,0,0.0,1.0,True,53.95,0.03475017432510536,14.005714149966087,10.756569646569647,20.57137684384361,0.08567837086148941,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.02797502635279603
crossing_traffic__proposed__N100__pl10__lat000__seed4,crossing_traffic,proposed,100,4,0.1,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.44336209706437407,0.38361138991081234,0,0.0,0,0.0,0,0.0,1.0,True,53.550000000000004,0.0348775213099977,13.991961128718817,10.755675675675676,20.808397251646966,0.08666554457162418,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.023611389910812353
crossing_traffic__proposed__N100__pl10__lat050__seed0,crossing_traffic,proposed,100,0,0.1,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.40746547651005377,0.3895155936290914,0,0.0,0,0.0,0,0.0,1.0,True,53.550000000000004,0.03487531224138551,14.159893387776165,10.745405405405405,21.5526827769354,0.08976544263613244,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.029515593629091397
crossing_traffic__proposed__N100__pl10__lat050__seed1,crossing_traffic,proposed,100,1,0.1,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.39876826164844636,0.3782361550762562,0,0.0,0,0.0,0,0.0,1.0,True,54.6,0.0349582469302692,14.320689778897538,10.713451143451143,20.69320034701377,0.08618575738031559,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0182361550762562
crossing_traffic__proposed__N100__pl10__lat050__seed2,crossing_traffic,proposed,100,2,0.1,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4253241362360435,0.38490843052799006,0,0.0,0,0.0,0,0.0,1.0,True,53.85,0.03483186725413838,14.003718429442234,10.735779625779626,20.93447607709095,0.08719065421528925,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.024908430527990078
crossing_traffic__proposed__N100__pl10__lat050__seed3,crossing_traffic,proposed,100,3,0.1,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.41381423451566385,0.3813043146303138,0,0.0,0,0.0,0,0.0,1.0,True,54.1,0.034956352739340855,13.835270368497657,10.752577962577963,20.806788789108396,0.08665884543568678,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.021304314630313792
crossing_traffic__proposed__N100__pl10__lat050__seed4,crossing_traffic,proposed,100,4,0.1,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.42365874124918446,0.3818474275297882,0,0.0,0,0.0,0,0.0,1.0,True,53.5,0.034877576552484975,13.584052651938784,10.755343035343035,20.461913026403636,0.085222461584355,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.021847427529788188
crossing_traffic__proposed__N100__pl10__lat100__seed0,crossing_traffic,proposed,100,0,0.1,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4141936425525948,0.39166673724003587,0,0.0,0,0.0,0,0.0,1.0,True,53.6,0.034832377543966064,14.196640160346519,10.732681912681914,20.913207442034036,0.08710207181188687,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.03166673724003588
crossing_traffic__proposed__N100__pl10__lat100__seed1,crossing_traffic,proposed,100,1,0.1,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.39355234419472135,0.37771578119323734,0,0.0,0,0.0,0,0.0,1.0,True,53.95,0.03493621828434299,14.176458773167063,10.712765072765073,21.668753671925515,0.0902488699372158,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.017715781193237357
crossing_traffic__proposed__N100__pl10__lat100__seed2,crossing_traffic,proposed,100,2,0.1,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4239867047370692,0.382956427722441,0,0.0,0,0.0,0,0.0,1.0,True,53.900000000000006,0.03490299686117872,14.027462597148583,10.728565488565488,21.339791966136545,0.08887876703930256,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.022956427722440997
crossing_traffic__proposed__N100__pl10__lat100__seed3,crossing_traffic,proposed,100,3,0.1,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.41207654193782023,0.38170350530588804,0,0.0,0,0.0,0,0.0,1.0,True,54.400000000000006,0.03489838675704826,14.052008956723899,10.753035343035343,20.879032812081277,0.08695973682666087,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.02170350530588805
crossing_traffic__proposed__N100__pl10__lat100__seed4,crossing_traffic,proposed,100,4,0.1,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4405975987173378,0.3820681040367847,0,0.0,0,0.0,0,0.0,1.0,True,53.75,0.03491649088286485,13.995996290621015,10.728482328482329,20.33992118621245,0.08471437395340463,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.02206810403678472
crossing_traffic__proposed__N100__pl10__lat200__seed0,crossing_traffic,proposed,100,0,0.1,200.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.40279132835717324,0.3907030789823066,0,0.0,0,0.0,0,0.0,1.0,True,53.550000000000004,0.03498189641732605,13.984032306958463,10.726237006237007,20.85455534607172,0.08685778986285597,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.03070307898230662
crossing_traffic__proposed__N100__pl10__lat200__seed1,crossing_traffic,proposed,100,1,0.1,200.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3812510831075058,0.3820034139336782,0,0.0,4,3.365601033239517e-07,0,0.0,1.0,True,54.2,0.03488091578723594,14.276614558579922,10.714677754677755,20.67551450058818,0.08611209704534852,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.022003413933678218
crossing_traffic__proposed__N100__pl10__lat200__seed2,crossing_traffic,proposed,100,2,0.1,200.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.42279885946373996,0.37475874824096655,0,0.0,0,0.0,0,0.0,1.0,True,53.550000000000004,0.03476742655375253,14.05013968049187,10.736112266112267,20.46567163616419,0.0852381159357109,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.014758748240966568
